dataset;filename;result_id;is_update_of_id;start_time;end_time;start_frequency;end_frequency;annotation;annotator;annotator_expertise;start_datetime;end_datetime;is_box;type;confidence_indicator_label;confidence_indicator_level;comments;signal_quality;signal_start_frequency;signal_end_frequency;signal_relative_max_frequency_count;signal_relative_min_frequency_count;signal_has_harmonics;signal_trend;signal_steps_count;created_at_phase
ELAN;2020_03_14_02_00_00_000000+0000.wav;494717;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-14T02:00:00.000+00:00;2020-03-14T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_02_00_00_000000+0000.wav;494718;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-14T02:00:00.000+00:00;2020-03-14T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_03_00_00_000000+0000.wav;494719;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-14T03:00:00.000+00:00;2020-03-14T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_03_00_00_000000+0000.wav;494720;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-14T03:00:00.000+00:00;2020-03-14T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_03_00_00_000000+0000.wav;494721;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-14T03:00:00.000+00:00;2020-03-14T04:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_19_00_00_000000+0000.wav;494722;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-14T19:00:00.000+00:00;2020-03-14T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_19_00_00_000000+0000.wav;494723;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-14T19:00:00.000+00:00;2020-03-14T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_14_19_00_00_000000+0000.wav;494724;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-14T19:00:00.000+00:00;2020-03-14T20:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_05_00_00_000000+0000.wav;494725;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-15T05:00:00.000+00:00;2020-03-15T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_05_00_00_000000+0000.wav;494726;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-15T05:00:00.000+00:00;2020-03-15T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_05_00_00_000000+0000.wav;494727;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-15T05:00:00.000+00:00;2020-03-15T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_08_00_00_000000+0000.wav;494728;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-15T08:00:00.000+00:00;2020-03-15T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_08_00_00_000000+0000.wav;494729;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-15T08:00:00.000+00:00;2020-03-15T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_08_00_00_000000+0000.wav;494730;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-15T08:00:00.000+00:00;2020-03-15T09:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_15_00_00_000000+0000.wav;494731;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-15T15:00:00.000+00:00;2020-03-15T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_15_00_00_000000+0000.wav;494732;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-15T15:00:00.000+00:00;2020-03-15T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_15_00_00_000000+0000.wav;494733;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-15T15:00:00.000+00:00;2020-03-15T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_17_00_00_000000+0000.wav;494734;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-15T17:00:00.000+00:00;2020-03-15T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_17_00_00_000000+0000.wav;494735;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-15T17:00:00.000+00:00;2020-03-15T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_17_00_00_000000+0000.wav;494736;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-15T17:00:00.000+00:00;2020-03-15T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_18_00_00_000000+0000.wav;494737;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-15T18:00:00.000+00:00;2020-03-15T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_18_00_00_000000+0000.wav;494738;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-15T18:00:00.000+00:00;2020-03-15T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_15_18_00_00_000000+0000.wav;494739;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-15T18:00:00.000+00:00;2020-03-15T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_16_13_00_00_000000+0000.wav;494740;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-16T13:00:00.000+00:00;2020-03-16T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_16_13_00_00_000000+0000.wav;494741;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-16T13:00:00.000+00:00;2020-03-16T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_16_13_00_00_000000+0000.wav;494742;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-16T13:00:00.000+00:00;2020-03-16T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_02_00_00_000000+0000.wav;494743;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-17T02:00:00.000+00:00;2020-03-17T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_02_00_00_000000+0000.wav;494744;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-17T02:00:00.000+00:00;2020-03-17T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_02_00_00_000000+0000.wav;494745;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-17T02:00:00.000+00:00;2020-03-17T03:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_12_00_00_000000+0000.wav;494746;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-17T12:00:00.000+00:00;2020-03-17T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_12_00_00_000000+0000.wav;494747;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-17T12:00:00.000+00:00;2020-03-17T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_12_00_00_000000+0000.wav;494748;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-17T12:00:00.000+00:00;2020-03-17T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_13_00_00_000000+0000.wav;494749;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-17T13:00:00.000+00:00;2020-03-17T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_13_00_00_000000+0000.wav;494750;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-17T13:00:00.000+00:00;2020-03-17T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_13_00_00_000000+0000.wav;494751;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-17T13:00:00.000+00:00;2020-03-17T14:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_21_00_00_000000+0000.wav;494752;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-17T21:00:00.000+00:00;2020-03-17T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_21_00_00_000000+0000.wav;494753;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-17T21:00:00.000+00:00;2020-03-17T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_17_21_00_00_000000+0000.wav;494754;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-17T21:00:00.000+00:00;2020-03-17T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_11_00_00_000000+0000.wav;494755;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-18T11:00:00.000+00:00;2020-03-18T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_11_00_00_000000+0000.wav;494756;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-18T11:00:00.000+00:00;2020-03-18T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_11_00_00_000000+0000.wav;494757;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-18T11:00:00.000+00:00;2020-03-18T12:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_12_00_00_000000+0000.wav;494758;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-18T12:00:00.000+00:00;2020-03-18T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_12_00_00_000000+0000.wav;494759;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-18T12:00:00.000+00:00;2020-03-18T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_12_00_00_000000+0000.wav;494760;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-18T12:00:00.000+00:00;2020-03-18T13:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_16_00_00_000000+0000.wav;494761;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-18T16:00:00.000+00:00;2020-03-18T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_16_00_00_000000+0000.wav;494762;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-18T16:00:00.000+00:00;2020-03-18T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_16_00_00_000000+0000.wav;494763;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-18T16:00:00.000+00:00;2020-03-18T17:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_17_00_00_000000+0000.wav;494764;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-18T17:00:00.000+00:00;2020-03-18T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_17_00_00_000000+0000.wav;494765;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-18T17:00:00.000+00:00;2020-03-18T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_17_00_00_000000+0000.wav;494766;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-18T17:00:00.000+00:00;2020-03-18T18:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_22_00_00_000000+0000.wav;494767;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-18T22:00:00.000+00:00;2020-03-18T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_22_00_00_000000+0000.wav;494768;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-18T22:00:00.000+00:00;2020-03-18T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_18_22_00_00_000000+0000.wav;494769;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-18T22:00:00.000+00:00;2020-03-18T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_04_00_00_000000+0000.wav;494770;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-19T04:00:00.000+00:00;2020-03-19T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_04_00_00_000000+0000.wav;494771;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-19T04:00:00.000+00:00;2020-03-19T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_04_00_00_000000+0000.wav;494772;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-19T04:00:00.000+00:00;2020-03-19T05:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_06_00_00_000000+0000.wav;494773;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-19T06:00:00.000+00:00;2020-03-19T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_06_00_00_000000+0000.wav;494774;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-19T06:00:00.000+00:00;2020-03-19T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_06_00_00_000000+0000.wav;494775;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-19T06:00:00.000+00:00;2020-03-19T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_21_00_00_000000+0000.wav;494776;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-19T21:00:00.000+00:00;2020-03-19T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_21_00_00_000000+0000.wav;494777;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-19T21:00:00.000+00:00;2020-03-19T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_21_00_00_000000+0000.wav;494778;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-19T21:00:00.000+00:00;2020-03-19T22:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_22_00_00_000000+0000.wav;494779;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-19T22:00:00.000+00:00;2020-03-19T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_22_00_00_000000+0000.wav;494780;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-19T22:00:00.000+00:00;2020-03-19T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_19_22_00_00_000000+0000.wav;494781;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-19T22:00:00.000+00:00;2020-03-19T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_20_22_00_00_000000+0000.wav;494782;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-20T22:00:00.000+00:00;2020-03-20T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_20_22_00_00_000000+0000.wav;494783;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-20T22:00:00.000+00:00;2020-03-20T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_20_22_00_00_000000+0000.wav;494784;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-20T22:00:00.000+00:00;2020-03-20T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_21_15_00_00_000000+0000.wav;494785;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-21T15:00:00.000+00:00;2020-03-21T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_21_15_00_00_000000+0000.wav;494786;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-21T15:00:00.000+00:00;2020-03-21T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_21_15_00_00_000000+0000.wav;494787;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-21T15:00:00.000+00:00;2020-03-21T16:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_01_00_00_000000+0000.wav;494788;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-22T01:00:00.000+00:00;2020-03-22T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_01_00_00_000000+0000.wav;494789;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-22T01:00:00.000+00:00;2020-03-22T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_01_00_00_000000+0000.wav;494790;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-22T01:00:00.000+00:00;2020-03-22T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_06_00_00_000000+0000.wav;494791;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-22T06:00:00.000+00:00;2020-03-22T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_06_00_00_000000+0000.wav;494792;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-22T06:00:00.000+00:00;2020-03-22T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_06_00_00_000000+0000.wav;494793;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-22T06:00:00.000+00:00;2020-03-22T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_20_00_00_000000+0000.wav;494794;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-22T20:00:00.000+00:00;2020-03-22T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_20_00_00_000000+0000.wav;494795;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-22T20:00:00.000+00:00;2020-03-22T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_22_20_00_00_000000+0000.wav;494796;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-22T20:00:00.000+00:00;2020-03-22T21:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_09_00_00_000000+0000.wav;494797;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-23T09:00:00.000+00:00;2020-03-23T10:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_09_00_00_000000+0000.wav;494798;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-23T09:00:00.000+00:00;2020-03-23T10:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_09_00_00_000000+0000.wav;494799;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-23T09:00:00.000+00:00;2020-03-23T10:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_09_00_00_000000+0000.wav;494835;;0.0;3600.0;0.0;100.0;Fin whale 20 Hz;lleboul;;2020-03-23T09:00:00.000+00:00;2020-03-23T10:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_09_00_00_000000+0000.wav;494836;;0.0;1352.94303049405;7.0;23.0;Fin whale 20 Hz;lleboul;;2020-03-23T09:00:00.000+00:00;2020-03-23T09:22:32.943+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_09_00_00_000000+0000.wav;496070;;9.5027972578993;1266.70869119849;83.0;100.0;Fin whale 20 Hz;lleboul;;2020-03-23T09:00:09.502+00:00;2020-03-23T09:21:06.708+00:00;1;BOX;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_22_00_00_000000+0000.wav;494800;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-23T22:00:00.000+00:00;2020-03-23T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_22_00_00_000000+0000.wav;494801;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-23T22:00:00.000+00:00;2020-03-23T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_23_22_00_00_000000+0000.wav;494802;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-23T22:00:00.000+00:00;2020-03-23T23:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_05_00_00_000000+0000.wav;494803;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-24T05:00:00.000+00:00;2020-03-24T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_05_00_00_000000+0000.wav;494804;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-24T05:00:00.000+00:00;2020-03-24T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_05_00_00_000000+0000.wav;494805;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-24T05:00:00.000+00:00;2020-03-24T06:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_06_00_00_000000+0000.wav;494806;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-24T06:00:00.000+00:00;2020-03-24T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_06_00_00_000000+0000.wav;494807;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-24T06:00:00.000+00:00;2020-03-24T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_06_00_00_000000+0000.wav;494808;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-24T06:00:00.000+00:00;2020-03-24T07:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_18_00_00_000000+0000.wav;494809;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-24T18:00:00.000+00:00;2020-03-24T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_18_00_00_000000+0000.wav;494810;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-24T18:00:00.000+00:00;2020-03-24T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_24_18_00_00_000000+0000.wav;494811;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-24T18:00:00.000+00:00;2020-03-24T19:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_25_01_00_00_000000+0000.wav;494812;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-25T01:00:00.000+00:00;2020-03-25T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_25_01_00_00_000000+0000.wav;494813;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-25T01:00:00.000+00:00;2020-03-25T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_25_01_00_00_000000+0000.wav;494814;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-25T01:00:00.000+00:00;2020-03-25T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_27_00_00_00_000000+0000.wav;495550;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-27T00:00:00.000+00:00;2020-03-27T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_27_00_00_00_000000+0000.wav;495551;;0.0;3600.0;0.0;100.0;Madagascan pygmy blue whale chorus;lleboul;;2020-03-27T00:00:00.000+00:00;2020-03-27T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_27_00_00_00_000000+0000.wav;495552;;0.0;3600.0;0.0;100.0;Fin whale chorus;lleboul;;2020-03-27T00:00:00.000+00:00;2020-03-27T01:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
ELAN;2020_03_27_01_00_00_000000+0000.wav;494815;;0.0;3600.0;0.0;100.0;Antarctic blue whale chorus;lleboul;;2020-03-27T01:00:00.000+00:00;2020-03-27T02:00:00.000+00:00;0;WEAK;;;;;;;;;;;;ANNOTATION
